,Beer,Combined_Rating,Review
2590,Trois Pistoles,4.25,"This Belgian Dark Strong Ale pours a deep, dusky brown with a massive tan head and aromas of Belgian yeast, caramel malts, and dark fruits including raisin, fig, plum, and black cherry. The flavor profile includes rich bread malt, caramel, dark fruit sweetness, Belgian yeast, and spices with a smooth, slightly sweet finish. Medium to heavier-bodied with strong carbonation, it's an authentic interpretation of the style that is exceptionally drinkable. The appearance is a dark brown with a fluffy tan head, good retention, and lacing. The taste is fruity with a mild spice note and finishes pretty dry. Overall, it's an excellent beer."
2591,Trois Pistoles,3.0,
2592,Trois Pistoles,4.18,"Opaque dark brown appearance, with a fluffy tan head. Good retention and lacing.
On the nose, fig, date, black cherry, a hint of spice.
Smacks upfront of black cherry, date, fig, and raisin. New chewy sweet malt body. Pumpernickel bread, molasses, licorice. Tastes a bit like cola. Vanilla and spices on the finish. Clove, hay, cinnamon, cardamom. Warm going down. Sweet but finishes pretty dry. Excellent.
Fizzy cola-like carbonation, rounded malty body, 

Excellent take on a Belgian beer from Canadians."
2593,Trois Pistoles,4.17,"Appearance: Pours a deep and dusky brown color with a faint orange hue. A massive tan head. SRM of 21. (4.50)

Aroma: Strong aromas of Belgian yeast, caramel malts, dark fruit including raisin, fig, plum, and black cherry. (4.25) 

Flavor: Strong and rich flavors of bread malt, rich caramel, some dark fruit including raisin, fig, dark cherry, and plum sweetness. Belgian yeast and spices behind that. Ultimately finishes smooth and slightly sweet. (4.00) 

Feel: Medium to heavier bodied, strong carbonation, some sweetness lingers on the palate. (4.25) 

Compared to Unibroue Maudite 1/2023: Pours darker, stronger head. Stronger aromas. More rich caramel and dark fruit. less Belgian yeast, spices, and bread. Heavier and sweeter.

Overall: Very authentic Belgian Dark Strong Ale. Rich bread, yeasty Belgian spices to balance the sweet caramel and dark fruit flavors that are present here. Smooth and leans sweet, but not overly so. Drinks extremely nicely for the ABV. (Rating: 4.17)"
2594,Trois Pistoles,4.4,
2595,Trois Pistoles,4.38,
2596,Trois Pistoles,4.1,
2597,Trois Pistoles,6.08,
2598,Trois Pistoles,4.21,"12oz bottle into a tulip. Best by 10/08/24.

Looks outstanding in the glass. Darkest brown body with a generous cream colored head. Scattered lacing.

Malty dark fruit aroma.

Clean, smooth, strong, dark. Lots of dark fruit and a light spice hit at the end.

Mouth full, finish fruity with that mild spice note.

Overall, fine interpretation of the style and dangerously drinkable."
2599,Trois Pistoles,4.48,"12oz bottle best by date 10/08/24 into a 12oz tulip glass.
L: Pours clear dark ruby mahogany brown w a 2"" fizzy, active, turgid, thick & creamy khaki head, lively carbo, great retention, moderately thick lacing, banding, sheeting.
S: Red apple skin, wood, light vinegar, cherries, dark fruits, caramelized malts, a hint of brown bread, raisins, a suggestion of clove.
T: Sweet caramelized toasted malts, red grapes, a hint of pastry dough, light woody rum, yeast, a hint of chocolate, toffee, spice cake, ginger? Bitterness lingers med-long in the finish.
F: Fairly robust, lively and mildly assertive medium-bodied feel w a lofty palate and a fairly drying finish that lingers. Over time beer calms and becomes moderately smooth.
O: Much palate flavor to this exceptional Belgian-styled ale. It is a pleasure to drink this beer. Said bottle is from a variety 6pk. Each beer is simply outstanding. All have a common identity in taste & feel through a central axis of yeast which links them. Quite easy drinking and outstanding in its style."
2600,Rouge (Red),4.0,
2601,Rouge (Red),4.3,
2602,Rouge (Red),3.79,"Poured from a 330ml bottle .

Pours deep brown , thickly milky with a mocha head that leaves moderate lacing .
The smell is subtle , very yeasty and earthy and the taste follows on from this , the subtly surprising me as I expected it to become robust , it's still richly yeasty with hints of burnt caramel, wood , minerals and plum with a pleasant bitterness , the flavour sweetening as it warms .
The mouthfeel is voluptuous.
Overall it's heavy in a good way , rich but subtle in flavour. I prefer westmalle dubbel which matches this in style closely but I'd not say no to this at all . If I have this again I think I'll let it warm a while after pouring to begin tasting it , I like the sweetness and fruitiness that come as it warms ."
2603,Rouge (Red),4.03,
2604,Rouge (Red),4.25,"330ml Bottle - Pours copper brown with 2 finger foamy white head. Pleasant on the nose with fruity notes and bready malt. Tastes of sweet dried fruit, banana, with a touch of malt and a gentle hop bitterness. Goes down very easy and it makes for an enjoyable beer."
2605,Rouge (Red),4.75,
2606,Rouge (Red),4.0,"8/6/23 Poured from 33cl bottle purchased from the Washington beer store in Washington PA.

This is our first Chimay!

Poured a copper cloudy with beautiful off-white head. 

Aromas of brown bread, stone, with Leah getting some apricot. Typical Belgian nose profile as well. Green banana.

Flavors of metallic brown bread. Green banana as well. Roasty malt forward. A sharp bitter brown sugar finish. The bitterness reminding me of licorice a bit.

Thinner than I was expecting in the mouth feel.

Cheers to our first Chimay!"
2607,Rouge (Red),4.31,"L: Chestnut brown body with a sudsy off white head. Good retention. 

S: Dark fruits, brown bread, raisin, Belgian yeast

T: Brown bread, banana, raisin, toffee, candi sugar, light hops

F: Medium bodied, sticky and dry finish 

O: Classic example of the style and one of the best you can get!"
2608,Rouge (Red),1.39,
2609,Rouge (Red),4.42,
2610,Rouge (Red),5.0,"Poured into my Chimay Glass.

Appearance: Beautiful amber color, with a nice creamy head.

Nose: Very fruity, especially dark fruits.

Taste: Taste follows the nose, delicious dark fruits, with plum. The finish has a nice light banana taste to it, with a medium mouth feel.

Overall: This is an excellent Abbey Ale! Father Theodore isolated the special strand of yeast used in this fantastic brew, and this Abbey ale tastes exquisite!! It`s quite expensive, so when I savor this beer, I do so on special occasions. Enjoy, Cheers!!"
2611,Rouge (Red),4.1,
2612,Rouge (Red),4.55,
2613,Rouge (Red),4.46,"Light copper with a 2"" light tan head, which lasts. Heavy lacing.

Aroma of Belgian yeast, fruits, cinnamon.

Taste is Belgian yeast, spices, fruits, caramel, toffee.

Medium body, light carbonation. Spicy, dry finish.

A very nice Belgian Ale."
2614,Rouge (Red),3.88,
2615,Rouge (Red),4.41,"330ml. bottle in The Beer House, Vientiane, Laos. Pours a cloudy copper colour. Aroma of fruit, yeast and hops. Slightly acidic. Spicy and fairly well carbonated. A bitter finish but the balanced flavours make this an excellent choice."
2616,Rouge (Red),4.25,
2617,Rouge (Red),4.7,
2618,Rouge (Red),4.0,
2619,Rouge (Red),4.25,
2620,World Wide Stout,4.5,
2621,World Wide Stout,5.0,
2622,World Wide Stout,4.0,
2623,World Wide Stout,4.57,"1000th BA review - 12 ounce bottle purchased in Redding, CA at a BevMo in August 2017. 6 ounce pour.
Pours a rich black colour with scant brown head that emerges briefly with swirling.
Aroma awakens as warms - bready malt, caramel, fudge; there is a note of raisin, brown sugar, but also a bit of char and some wafting booziness.
Taste is a bittersweet blend of cocoa, toffee, brown sugar, a hint of coffee, raisin, and bready malt with an earthy hop bite. The sweetness is accented by the distinct booziness that manages to not be overpowering (but this is a sipper).
Full rich mouthfeel - sweet but never cloying - leaving with that warming boozy after burn."
2624,World Wide Stout,5.0,
2625,World Wide Stout,4.5,
2626,World Wide Stout,4.85,"A: Pours a very bark black color. The head on top is a deep brown. By the looks of it, you know it's going to be strong. 

S: The smell of this beer consists of both bourbon and coffee. The aroma lets you know that the taste will be rich.

T: Very Rich in flavor. You can taste chocolate, coffee, plum and bourbon. The beer is very rich an wonderful with it's taste. 

MF: This is a heavy full bodied beer. 

O: Excellent imperial stout. I toughly enjoyed this one."
2627,World Wide Stout,5.8100000000000005,
2628,World Wide Stout,4.25,Pours dark as night. Tan foam. Earthy aroma. Big sweet roasted malt body. Cocoa and coffee. Very heavy. Alcohol not as prominent as you would think. Bitter finish. A very good imperial stout.
2629,World Wide Stout,4.44,
2630,World Wide Stout,4.41,"Poured from a bottle with date of: 11/07/09! Purchased from the Rehoboth Beach location a few years back by a friend. 

Pours a thick black. Smells like it’s been barreled aged! Tastes like a vintage sherry. Decadently sweet, but not in an off putting way. Drinks like liquid figgy pudding.!"
2631,World Wide Stout,4.5,"I tried a 10oz glass of this beer off the tapper at Dry Ground Brewing as a guest tap in Paducah, Kentucky. It poured an opaque dark with thin tan head that did not leave much lace. The scent had subtle common Russian stout notes. The taste was nicely balanced and easy to sip. There was dark chocolate roast malt and subtle bitter hop presence. The mouthfeel was fuller in body with good carbonation. Overall it is a solid beer."
2632,World Wide Stout,3.95,"2016 Vintage. From the bottle, it pours a deep dark brown/black color with a tiny head that soon dissipates. The nose gets burnt malts and alcohol. The mouth gets a smooth creamy black malt flavored brew. A real sippin' brew.
2019 vintage enjoyed in 2023 - Still yummy after all these years!"
2633,World Wide Stout,4.07,
2634,World Wide Stout,4.25,
2635,World Wide Stout,4.0,"Super high alcohol content. It tastes good, but it doesn’t really taste great because it is like drinking toasty booze. Fun to try once but not really worth having more thn once or twice a year due to the super high price."
2636,World Wide Stout,4.0,"Dark brown with a ruby hue and two fat fingers of airy, mocha-colored head. Rocky dissipation fairly quickly settles into wisp and crown.

Big aroma of chocolate, cherry cordials and finger nail polish. Strong umami and shoe leather behind.

Plenty of umami and leather in the taste. A good kiss of chocolate and plum, too. A bit of root beer. Decent alcohol heat. Relatively dry finish.

Slick, oily feel. Light carbonation.

Tasty and complex. 11/1/16 bottling."
2637,World Wide Stout,4.19,
2638,World Wide Stout,4.63,
2639,World Wide Stout,3.99,2019 version coffee bean variant.
2640,Resin,4.1,
2641,Resin,3.98,
2642,Resin,4.69,
2643,Resin,3.85,
2644,Resin,4.44,
2645,Resin,4.0,
2646,Resin,4.1,
2647,Resin,3.83,
2648,Resin,3.25,
2649,Resin,4.38,"This is crisp, easy mouthfeel with smooth carbonation that feels right, finishes clean and slightly dry. Straight forward hop-character. The high ABV is well masked and does not taste boozy. Very drinkable, and I will drink again."
2650,Resin,4.07,
2651,Resin,4.09,
2652,Resin,4.0,"Hazy gold color; small white head. Nose is slight initially, with flowery and citrus notes. Full-bodied. Finish is bitter."
2653,Resin,3.71,"12oz can purchased from the fridge as a single for $2.50. PKG 22333, which means that this was packaged on 11/30/22. That would make this beer 2 1/2 months old.

Look: It's a beautiful copper color with a slight haze/particulate floaties in suspension appearance. Nice beige-colored head that is sticking around.

Smell: Mild citrus notes with tons of spicy hop resin and pine. This is probably a bit too cold straight out of my beer fridge, so the full bouquet is not coming out. Some herbal/oniony notes on the finish. Subtle watermelon and papaya notes and some honey thrown in.

Taste: This is aggressively hopped, but you wouldn't really know it from the nose. Up front, there is some caramel malt sweetness with subtle honey notes. Then the hops take over and this is an intensely bitter ride to the finish line and beyond. The bitter finish lingers long and is full of hop resins and earthy, woody pine along with lots of grapefruit peel and pith. All this being said, this Imperial IPA maintains a semblance of balance because there is a significant malt backbone to support the aggressive hop bill. As the hop bitterness on the finish eventually recedes, some cool, peppery watermelon notes are coming through giving this beer an oddly refreshing feeling.

Feel: The body is medium plus with a slick, oily mouthfeel.

Overall: This is a really solid West-Coast Style Double IPA. Personally, Imperial IPAs are not my favorite of styles but I can dig ones in this vein occasionally. For 9.1% ABV, it's quite drinkable. I would like to try to re-review this beer if I can get my hands on a fresher version."
